id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_9031290,2023-03-03,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2375471,2023-01-13,11.0,0.090909091,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2311004,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9173832,2023-03-03,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9057731,2023-01-06,5.0,0.666666667,3.0,5.0,1.0,0.0,0.6,0.6,0.0,0.0
JMAN_9773302,2023-01-13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9032834,2023-01-06,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9035528,2023-01-27,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12444009,2023-01-27,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_12791979,2023-02-24,3.0,0.0,2.0,3.0,0.0,1.0,0.666666667,0.666666667,0.0,0.0
JMAN_18411647,2023-01-13,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2448129,2023-01-13,3.0,0.666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9008366,2023-02-24,40.0,0.648648649,38.0,40.0,0.0,1.0,0.925,0.95,0.0,1.0
JMAN_14450264,2023-03-03,4.0,0.0,1.0,4.0,0.0,1.0,0.25,0.25,0.0,0.0
JMAN_9002599,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9142835,2023-03-17,10.0,0.2,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410807,2023-02-24,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2481280,2023-03-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410839,2023-03-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18362857,2023-03-17,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18411239,2023-02-24,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9014565,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2463460,2023-02-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2471859,2023-02-17,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2483165,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2451145,2023-02-24,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9164427,2023-01-20,31.0,0.064516129,31.0,31.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9747161,2023-01-27,5.0,0.333333333,3.0,5.0,1.0,0.0,0.6,0.6,0.0,0.0
JMAN_9016383,2023-03-10,2.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9182542,2023-02-03,5.0,0.2,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2402799,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2458404,2023-01-13,19.0,0.0,18.0,19.0,0.0,1.0,0.947368421,0.947368421,0.0,0.0
JMAN_9325725,2023-02-17,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9729502,2023-03-10,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_18409550,2023-01-13,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9001220,2023-02-03,5.0,0.2,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9086113,2023-01-13,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2445669,2023-03-24,17.0,0.058823529,17.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10445041,2023-01-20,5.0,0.4,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9322658,2023-03-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021651,2023-01-20,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9022776,2023-02-10,2.0,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18362857,2023-01-27,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2453773,2023-03-17,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9003316,2023-01-27,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479496,2023-03-03,8.0,0.0,8.789672861828274,8.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9014500,2023-03-24,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2475042,2023-02-17,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_14724130,2023-03-17,8.0,0.0,6.0,8.0,0.0,1.0,0.75,0.75,0.0,0.0
JMAN_18411660,2023-03-10,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9031987,2023-01-20,38.0,0.210526316,38.0,38.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9043466,2023-03-24,9.0,0.111111111,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18410816,2023-03-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18127929,2023-01-06,3.0,0.0,8.789672861828274,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2311004,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410387,2023-01-20,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2430783,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9773302,2023-01-20,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9020100,2023-02-10,15.0,0.0,15.0,15.0,0.0,1.0,0.933333333,1.0,0.0,1.0
JMAN_9018059,2023-03-31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9081717,2023-02-17,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9036409,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2469141,2023-02-10,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9391855,2023-01-13,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9016383,2023-02-24,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2402799,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2402799,2023-02-03,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472663,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_13302332,2023-02-03,11.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2472306,2023-02-17,3.0,0.0,2.0,3.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0
JMAN_9037476,2023-03-10,10.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2464850,2023-01-27,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2469134,2023-03-03,15.0,0.0,8.0,15.0,0.0,1.0,0.533333333,0.533333333,0.0,0.0
JMAN_2388391,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_14071267,2023-02-03,4.0,0.75,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9814943,2023-02-03,10.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2456787,2023-01-13,20.0,0.55,18.0,20.0,0.0,1.0,1.0,0.9,1.0,0.0
JMAN_10473228,2023-03-03,48.0,0.0,47.0,48.0,0.0,1.0,0.979166667,0.979166667,0.0,0.0
JMAN_9043399,2023-03-17,6.0,0.5,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2467751,2023-01-20,9.0,0.222222222,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2479496,2023-03-24,8.0,0.0,8.789672861828274,8.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9321490,2023-03-17,6.0,0.4,5.0,6.0,0.0,1.0,0.833333333,0.833333333,0.0,0.0
JMAN_2456322,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9010238,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2375471,2023-02-10,11.0,0.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9003728,2023-03-10,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2431752,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18391757,2023-02-17,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18409537,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9014882,2023-01-20,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9026067,2023-02-10,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479657,2023-03-17,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9258120,2023-03-31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2460628,2023-03-17,5.0,0.5,4.0,5.0,0.0,1.0,0.8,0.8,0.0,0.0
JMAN_9045452,2023-01-06,27.0,0.272727273,22.0,27.0,0.0,1.0,0.814814815,0.814814815,0.0,0.0
JMAN_14674125,2023-02-24,8.0,0.0,8.0,8.0,0.0,1.0,0.875,1.0,0.0,1.0
JMAN_14519900,2023-01-06,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9028734,2023-01-20,5.0,0.4,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9325725,2023-03-03,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10069485,2023-03-24,6.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2451881,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478786,2023-02-17,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9028556,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10951284,2023-03-31,31.0,0.0,21.0,31.0,0.0,1.0,0.709677419,0.677419355,1.0,0.0
JMAN_2444091,2023-01-27,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2453773,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9008188,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2465119,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2325725,2023-02-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2474690,2023-01-27,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10026734,2023-02-24,10.0,0.0,5.0,10.0,0.0,1.0,0.5,0.5,0.0,0.0
JMAN_18409554,2023-01-06,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2466897,2023-01-13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9023355,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9014882,2023-01-06,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2473347,2023-02-10,11.0,0.363636364,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9124812,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9449275,2023-03-10,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9034116,2023-02-03,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9024511,2023-03-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9309647,2023-02-24,29.0,0.034482759,28.0,28.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10025258,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9051235,2023-03-17,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2476017,2023-02-24,9.0,0.222222222,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10065601,2023-02-10,6.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479512,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9003225,2023-01-13,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9004992,2023-01-27,7.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2476482,2023-02-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9182744,2023-01-13,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_15078349,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410835,2023-01-13,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_18409953,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_11623101,2023-01-27,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9552552,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10227669,2023-03-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2375196,2023-03-31,4.0,0.0,3.0,4.0,0.0,0.0,0.75,0.75,0.0,0.0
JMAN_9003371,2023-02-10,8.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2457731,2023-02-24,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18391757,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9031987,2023-02-03,38.0,0.315789474,38.0,38.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9492699,2023-02-03,17.0,0.0,16.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9005027,2023-02-10,3.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2482475,2023-02-10,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410808,2023-01-20,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2476200,2023-02-24,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_18409963,2023-01-20,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_10048042,2023-02-17,18.0,0.3,10.0,18.0,1.0,0.0,0.555555556,0.555555556,0.0,0.0
JMAN_2481540,2023-01-13,16.0,0.1875,16.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2358714,2023-03-31,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2479556,2023-01-20,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9334156,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9001140,2023-01-27,11.0,0.272727273,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2469242,2023-03-10,6.0,0.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2467010,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9544449,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10489734,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18411228,2023-02-03,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_15702888,2023-01-13,3.0,0.333333333,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9089265,2023-02-10,10.0,0.4,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2396226,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2398184,2023-02-24,10.0,0.0,8.0,10.0,0.0,0.0,0.5,0.8,0.0,1.0
JMAN_9008188,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9005782,2023-03-31,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2439784,2023-02-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2478576,2023-03-10,5.0,0.6,5.0,9.0,0.0,0.0,1.0,0.555555556,1.0,0.0
JMAN_9028070,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10467169,2023-03-10,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.5,1.0,0.0
JMAN_9043466,2023-02-03,9.0,0.111111111,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9449275,2023-02-17,5.0,0.2,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9309647,2023-03-03,29.0,0.034482759,28.0,28.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9034116,2023-02-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2481547,2023-03-24,5.0,0.0,3.0,5.0,0.0,1.0,0.6,0.6,0.0,0.0
JMAN_2468303,2023-02-10,8.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9026942,2023-03-03,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9160150,2023-03-10,3.0,0.0,2.0,3.0,0.0,1.0,0.666666667,0.666666667,0.0,0.0
JMAN_18410407,2023-03-31,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9004544,2023-03-31,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474216,2023-02-03,12.0,0.25,12.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9729502,2023-01-27,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2471063,2023-02-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474547,2023-02-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10364413,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9401641,2023-03-03,5.0,0.2,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9208635,2023-02-24,4.0,0.5,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9208635,2023-03-10,4.0,0.25,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2467128,2023-02-10,18.0,0.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2440850,2023-02-10,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9420806,2023-01-06,6.0,0.833333333,6.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2458607,2023-03-17,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9024511,2023-03-17,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2468966,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9203571,2023-01-27,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410412,2023-03-31,2.0,0.0,8.789672861828274,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_2466569,2023-02-10,21.0,0.095238095,21.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10243552,2023-01-27,8.0,0.25,8.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_2469170,2023-02-24,5.0,0.6,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2460386,2023-03-24,8.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2475094,2023-03-17,5.0,0.0,4.0,5.0,0.0,0.0,0.8,0.8,0.0,0.0
JMAN_18391376,2023-02-24,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9022559,2023-03-03,50.0,0.0,8.0,50.0,0.0,0.0,0.16,0.16,0.0,0.0
JMAN_9001024,2023-02-03,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_9021253,2023-03-10,5.0,0.8,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410830,2023-03-17,5.0,0.0,8.789672861828274,5.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_10159761,2023-03-31,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9041676,2023-03-03,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9811811,2023-02-10,7.0,0.0,6.0,7.0,0.0,0.0,0.857142857,0.857142857,0.0,0.0
JMAN_9328421,2023-03-24,4.0,0.5,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9023427,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_10929230,2023-01-13,5.0,0.0,5.0,5.0,0.0,1.0,0.8,1.0,0.0,1.0
JMAN_9018253,2023-01-20,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9023427,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_11837797,2023-03-24,15.0,0.333333333,15.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9163394,2023-01-20,3.0,0.333333333,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_18410832,2023-03-10,1.0,0.0,8.789672861828274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JMAN_9019580,2023-03-24,12.0,0.0,9.0,12.0,0.0,1.0,1.0,0.75,1.0,0.0
JMAN_127332,2023-01-06,23.0,0.047619048,20.0,23.0,0.0,1.0,0.913043478,0.869565217,1.0,0.0
JMAN_2473215,2023-03-24,12.0,0.272727273,8.0,8.0,0.0,1.0,0.916666667,1.0,0.0,1.0
JMAN_9019742,2023-02-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9036409,2023-01-06,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2447279,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9039072,2023-03-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2414128,2023-03-10,11.0,0.454545455,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2405792,2023-02-03,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9111310,2023-01-13,9.0,0.0,9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2466490,2023-03-17,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9004544,2023-01-13,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2474216,2023-02-24,12.0,0.083333333,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10979316,2023-03-31,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_10069485,2023-02-24,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2470297,2023-03-03,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2464269,2023-03-03,1.0,0.5,2.0,3.0,0.0,1.0,1.0,0.666666667,1.0,0.0
JMAN_9022559,2023-03-24,50.0,0.0,8.0,50.0,0.0,0.0,0.16,0.16,0.0,0.0
JMAN_10979474,2023-01-20,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
JMAN_9000568,2023-03-17,17.0,0.25,17.0,17.0,0.0,1.0,0.941176471,1.0,0.0,1.0
JMAN_9089265,2023-01-20,10.0,0.1,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_11272416,2023-03-24,10.0,0.2,10.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2446292,2023-01-27,4.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_12624548,2023-01-06,5.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9014071,2023-02-03,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9892189,2023-01-27,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_2371381,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
JMAN_9023151,2023-02-24,5.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
JMAN_2431752,2023-03-24,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
