id,score_date,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr
JMAN_9056802,2023-01-27,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9384676,2023-03-10,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_2480393,2023-03-17,1987.32,2453.28,416.52,49.44,0.0,0.0
JMAN_9014565,2023-03-03,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9311958,2023-03-24,12936.0,10591.926642995482,-12936.0,0.0,0.0,-12936.0
JMAN_2450544,2023-03-10,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_9031987,2023-01-13,60648.0,77760.0,17112.0,0.0,2592.0,0.0
JMAN_9036591,2023-03-03,22931.16,23830.56,0.0,899.4,0.0,0.0
JMAN_2473315,2023-02-10,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_10575478,2023-01-06,42792.0,42792.0,0.0,0.0,0.0,0.0
JMAN_9021088,2023-03-24,3564.0,3564.0,0.0,0.0,0.0,0.0
JMAN_9332838,2023-02-10,324.0,132.0,-192.0,0.0,-216.0,0.0
JMAN_2457657,2023-01-27,392.16,272.88,-133.08,13.8,-133.0,0.0
JMAN_2476200,2023-01-27,5292.0,5292.0,0.0,0.0,0.0,0.0
JMAN_2461723,2023-03-10,1299.36,1330.92,0.0,31.56,0.0,0.0
JMAN_9754365,2023-01-06,3168.0,3168.0,0.0,0.0,0.0,0.0
JMAN_9004478,2023-02-03,4182.0,4182.0,0.0,0.0,0.0,0.0
JMAN_9028996,2023-03-24,15444.0,13611.0,-1833.0,0.0,0.0,0.0
JMAN_11096413,2023-02-03,1285.8,1310.64,0.0,24.84,0.0,0.0
JMAN_2448185,2023-03-31,1548.0,1944.0,396.0,0.0,0.0,0.0
JMAN_11633303,2023-01-06,15168.0,15168.0,0.0,0.0,0.0,0.0
JMAN_18411233,2023-02-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2452473,2023-02-17,4428.0,4428.0,0.0,0.0,0.0,0.0
JMAN_9027650,2023-02-17,3768.0,10591.926642995482,-3768.0,0.0,0.0,-3768.0
JMAN_18410830,2023-02-10,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_10159761,2023-03-17,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9071046,2023-03-24,4086.6,5280.0,1193.4,0.0,0.0,0.0
JMAN_2450463,2023-02-10,7128.0,8280.0,1152.0,0.0,0.0,0.0
JMAN_14142262,2023-01-27,4313.52,4502.88,0.0,189.36,0.0,0.0
JMAN_2448716,2023-01-20,2614.2,4790.88,2018.52,158.16,0.0,2018.52
JMAN_9021422,2023-02-17,1368.0,1368.0,0.0,0.0,0.0,0.0
JMAN_9029087,2023-03-31,9540.0,10591.926642995482,-9540.0,0.0,0.0,-9540.0
JMAN_9021732,2023-02-24,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9037279,2023-01-27,89100.0,89100.0,0.0,0.0,0.0,0.0
JMAN_9021157,2023-01-06,13013.16,13584.36,0.0,571.2,0.0,0.0
JMAN_18410409,2023-01-20,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2436197,2023-02-10,132.96,138.84,0.0,5.88,0.0,0.0
JMAN_11710046,2023-03-24,2376.0,2376.0,0.0,0.0,0.0,0.0
JMAN_9000101,2023-03-17,708.0,828.0,120.0,0.0,0.0,0.0
JMAN_12382809,2023-02-03,5232.0,8016.0,2784.0,0.0,0.0,2304.0
JMAN_2464445,2023-01-13,4152.0,4152.0,0.0,0.0,0.0,0.0
JMAN_2449227,2023-02-24,2127.84,1928.76,-273.48,74.4,-652.53,0.0
JMAN_9016383,2023-03-31,1704.0,2016.0,312.0,0.0,0.0,0.0
JMAN_9019294,2023-02-03,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2466490,2023-02-17,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_14674125,2023-01-27,9504.0,9504.0,0.0,0.0,0.0,0.0
JMAN_9003725,2023-01-06,1140.0,1368.0,228.0,0.0,228.0,0.0
JMAN_9005538,2023-01-20,27480.0,27480.0,0.0,0.0,0.0,0.0
JMAN_2464578,2023-01-20,6384.0,6384.0,0.0,0.0,0.0,0.0
JMAN_11633303,2023-02-03,15168.0,15168.0,0.0,0.0,0.0,0.0
JMAN_9585745,2023-02-17,1908.0,1908.0,0.0,0.0,0.0,0.0
JMAN_2481205,2023-01-06,4289.88,4555.32,212.64,52.8,0.0,0.0
JMAN_10473228,2023-02-17,54796.44,66676.44,11880.0,0.0,11449.08458,0.0
JMAN_10909526,2023-01-20,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2396226,2023-03-17,114.6,143.52,26.52,2.4,0.0,0.0
JMAN_2262012,2023-02-10,108.0,10591.926642995482,-108.0,0.0,0.0,-108.0
JMAN_9611076,2023-02-10,33264.0,36828.0,3564.0,0.0,3564.0,0.0
JMAN_12567490,2023-03-03,2999.04,3960.0,960.96,0.0,0.0,0.0
JMAN_2446468,2023-02-17,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_2375196,2023-03-24,871.56,913.44,0.0,41.88,0.0,0.0
JMAN_127332,2023-02-24,43885.8,45827.52,0.0,15696.84,0.0,0.0
JMAN_9173832,2023-03-17,336.0,408.0,72.0,0.0,0.0,0.0
JMAN_9005295,2023-03-03,8940.0,8940.0,0.0,0.0,0.0,0.0
JMAN_2480410,2023-03-24,8352.0,8352.0,0.0,0.0,0.0,0.0
JMAN_18410404,2023-02-10,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_18409554,2023-02-03,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2441230,2023-03-03,1681.56,1985.76,234.24,69.96,0.0,0.0
JMAN_18409554,2023-02-24,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2351429,2023-03-24,63.72,65.28,0.0,1.56,0.0,0.0
JMAN_2255243,2023-03-31,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18127937,2023-01-27,2100.0,420.0,-1680.0,0.0,-1680.0,0.0
JMAN_2235384,2023-02-17,1452.0,1848.0,396.0,0.0,0.0,0.0
JMAN_9021826,2023-03-03,2052.0,2052.0,0.0,0.0,0.0,0.0
JMAN_2479749,2023-03-10,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_12672269,2023-03-17,472119.6,208170.24,-290511.84,48479.4,-129613.152,0.0
JMAN_10575478,2023-02-03,42792.0,47796.0,5004.0,0.0,4320.0,0.0
JMAN_2476991,2023-01-20,4704.0,5292.0,588.0,0.0,588.0,0.0
JMAN_2454576,2023-03-17,1884.0,1884.0,0.0,0.0,0.0,0.0
JMAN_2454576,2023-03-03,1884.0,1884.0,0.0,0.0,0.0,0.0
JMAN_9182542,2023-01-13,1740.0,2100.0,360.0,0.0,0.0,0.0
JMAN_2459144,2023-02-17,4104.0,4560.0,456.0,0.0,456.0,0.0
JMAN_2457132,2023-01-06,40704.0,42240.0,1536.0,0.0,1536.0,0.0
JMAN_2473570,2023-01-20,3293.28,3331.92,0.0,38.64,0.0,0.0
JMAN_10243552,2023-03-31,17568.0,20280.0,2712.0,0.0,3792.0,-1680.0
JMAN_9021938,2023-03-31,4296.0,5256.0,960.0,0.0,0.0,0.0
JMAN_14071267,2023-02-24,4266.0,4564.8,298.8,0.0,0.0,0.0
JMAN_2461772,2023-02-10,129.84,132.36,0.0,2.52,0.0,0.0
JMAN_2455695,2023-01-06,936.0,1116.0,180.0,0.0,0.0,0.0
JMAN_16087982,2023-01-27,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2446956,2023-02-10,2160.0,708.0,-1452.0,0.0,-600.0,-1260.0
JMAN_9025908,2023-03-24,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2452370,2023-03-03,1500.0,2100.0,600.0,0.0,600.0,0.0
JMAN_2478411,2023-01-06,102.0,102.0,0.0,0.0,0.0,0.0
JMAN_2477792,2023-03-24,408.0,10591.926642995482,-408.0,0.0,0.0,-408.0
JMAN_2458306,2023-03-10,16332.0,17520.0,1188.0,0.0,1166.571429,0.0
JMAN_10442134,2023-02-24,20583.96,30507.84,9923.88,0.0,7485.076364,0.0
JMAN_9332838,2023-03-10,324.0,132.0,-192.0,0.0,-216.0,0.0
JMAN_9332838,2023-01-27,324.0,132.0,-192.0,0.0,-216.0,0.0
JMAN_2468511,2023-03-10,60.0,10591.926642995482,-60.0,0.0,0.0,-60.0
JMAN_2466490,2023-03-31,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_2481280,2023-02-03,816.0,816.0,0.0,0.0,0.0,0.0
JMAN_9021651,2023-03-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9038285,2023-02-17,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_10445041,2023-01-27,4752.0,4752.0,0.0,0.0,0.0,0.0
JMAN_2467880,2023-01-13,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_2375471,2023-03-03,11232.0,11232.0,0.0,0.0,0.0,0.0
JMAN_2325725,2023-01-27,115.8,117.12,0.0,1.32,0.0,0.0
JMAN_2471638,2023-01-06,7836.0,7836.0,0.0,0.0,0.0,0.0
JMAN_2480410,2023-03-10,8352.0,8352.0,0.0,0.0,0.0,0.0
JMAN_2447191,2023-03-17,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18410832,2023-01-13,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_9000609,2023-03-10,11272.32,11813.88,0.0,541.56,0.0,0.0
JMAN_2448001,2023-02-17,1155.84,1178.28,0.0,22.44,0.0,0.0
JMAN_10575478,2023-03-17,42792.0,47796.0,5004.0,0.0,4320.0,0.0
JMAN_2468303,2023-03-03,480.0,600.0,120.0,0.0,120.0,0.0
JMAN_2476991,2023-02-17,4704.0,5292.0,588.0,0.0,588.0,0.0
JMAN_9075938,2023-01-06,7668.0,7668.0,0.0,0.0,0.0,0.0
JMAN_2479556,2023-03-17,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9002897,2023-03-10,5044.8,7751.16,2621.4,84.96,2621.34,0.0
JMAN_2437713,2023-01-27,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_9002599,2023-01-13,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_2478636,2023-03-24,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_9001400,2023-03-17,10800.0,10800.0,0.0,0.0,0.0,0.0
JMAN_2481392,2023-02-10,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_18410798,2023-02-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9018227,2023-03-10,1308.0,1668.0,360.0,0.0,0.0,0.0
JMAN_9007825,2023-01-20,396.0,396.0,0.0,0.0,0.0,0.0
JMAN_9441150,2023-03-17,1500.0,2100.0,600.0,0.0,600.0,0.0
JMAN_2479438,2023-03-24,1536.0,1536.0,0.0,0.0,0.0,0.0
JMAN_2477395,2023-02-10,2736.0,2736.0,0.0,0.0,0.0,0.0
JMAN_9006660,2023-02-24,9402.96,9585.12,0.0,182.16,0.0,0.0
JMAN_14331200,2023-01-20,1524.96,1591.92,0.0,315.6,0.0,0.0
JMAN_18315630,2023-02-24,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_2447191,2023-02-17,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9773302,2023-02-10,116.88,145.68,26.04,2.76,0.0,0.0
JMAN_14567352,2023-02-17,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_9020100,2023-01-06,964.8,1171.32,195.84,10.68,195.912,0.0
JMAN_2483334,2023-03-03,10512.0,10512.0,0.0,0.0,0.0,0.0
JMAN_2476016,2023-02-24,8916.0,108.0,-8808.0,0.0,-4956.0,-3252.0
JMAN_2479290,2023-03-24,3924.0,4836.0,912.0,0.0,912.0,0.0
JMAN_18139241,2023-02-10,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_9019580,2023-03-10,2904.6,2975.16,0.0,70.56,0.0,0.0
JMAN_2471019,2023-03-24,63.72,65.28,0.0,1.56,0.0,0.0
JMAN_14624810,2023-01-13,4248.0,10591.926642995482,-4248.0,0.0,0.0,-4248.0
JMAN_2449227,2023-02-17,2127.84,1928.76,-273.48,74.4,-652.53,0.0
JMAN_11018677,2023-02-03,3564.0,4140.0,576.0,0.0,0.0,0.0
JMAN_9019962,2023-02-03,528.0,588.0,60.0,0.0,0.0,0.0
JMAN_2468303,2023-03-17,480.0,600.0,120.0,0.0,120.0,0.0
JMAN_2461549,2023-03-03,5261.4,5481.0,26.4,193.2,-767.88,0.0
JMAN_10097075,2023-03-03,36984.0,10591.926642995482,-36984.0,0.0,0.0,-10040.88
JMAN_18390989,2023-02-10,672.0,672.0,0.0,0.0,0.0,0.0
JMAN_2405792,2023-02-24,5844.48,6712.32,741.84,126.0,0.0,0.0
JMAN_9228504,2023-01-27,20531.64,20772.0,0.0,240.36,0.0,0.0
JMAN_9897184,2023-03-03,35640.0,35640.0,0.0,0.0,0.0,0.0
JMAN_2475069,2023-01-13,8400.6,8498.76,0.0,98.16,0.0,0.0
JMAN_9026296,2023-03-03,7006.68,6619.56,-640.56,253.44,-640.5709091,0.0
JMAN_9001140,2023-01-20,16500.0,16500.0,0.0,0.0,0.0,0.0
JMAN_9008468,2023-03-24,611.4,626.28,0.0,14.88,0.0,0.0
JMAN_9021938,2023-02-24,4296.0,5256.0,960.0,0.0,0.0,0.0
JMAN_9084076,2023-01-20,768.0,768.0,0.0,0.0,0.0,0.0
JMAN_2465892,2023-03-03,18432.0,18432.0,0.0,0.0,0.0,0.0
JMAN_2476321,2023-02-10,3792.0,3792.0,0.0,0.0,0.0,0.0
JMAN_2481252,2023-02-10,11880.0,11880.0,0.0,0.0,0.0,0.0
JMAN_9017319,2023-01-27,1980.0,2508.0,528.0,0.0,0.0,0.0
JMAN_2477855,2023-03-31,1019.16,1044.0,0.0,24.84,0.0,0.0
JMAN_18362858,2023-02-03,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_11015261,2023-03-10,16073.28,16073.28,0.0,0.0,0.0,0.0
JMAN_18410811,2023-03-24,912.0,1104.0,192.0,0.0,0.0,0.0
JMAN_2466897,2023-02-24,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_2457317,2023-01-13,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2455113,2023-03-10,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_18410389,2023-03-10,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_10601345,2023-02-10,2784.0,2088.0,-696.0,0.0,-696.0,0.0
JMAN_18409537,2023-01-27,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2462242,2023-02-24,1596.0,1368.0,-228.0,0.0,-228.0,0.0
JMAN_2474115,2023-03-17,3924.0,5004.0,1080.0,0.0,0.0,0.0
JMAN_10442134,2023-01-13,20583.96,30507.84,9923.88,0.0,7485.076364,0.0
JMAN_9034141,2023-02-17,1200.0,1320.0,120.0,0.0,0.0,0.0
JMAN_12791979,2023-03-31,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2476115,2023-03-10,8715.6,9134.28,0.0,418.68,0.0,0.0
JMAN_9897409,2023-03-10,10633.08,4810.68,-6274.44,452.04,0.0,-6274.44
JMAN_14450264,2023-01-13,3792.0,3792.0,0.0,0.0,0.0,0.0
JMAN_9948637,2023-01-27,64.32,78.12,13.08,0.72,0.0,0.0
JMAN_2466490,2023-03-24,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_10078002,2023-03-03,21384.0,22572.0,1188.0,0.0,1188.0,0.0
JMAN_11350389,2023-02-03,3078.12,3137.64,0.0,68.04,0.0,0.0
JMAN_9441150,2023-03-24,1500.0,2100.0,600.0,0.0,600.0,0.0
JMAN_9005782,2023-03-03,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9005620,2023-03-03,1608.0,1824.0,216.0,0.0,0.0,0.0
JMAN_18410388,2023-02-24,672.0,672.0,0.0,0.0,0.0,0.0
JMAN_2430783,2023-03-10,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2235384,2023-01-20,1452.0,1452.0,0.0,0.0,0.0,0.0
JMAN_14567352,2023-03-17,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_9020594,2023-01-06,540.0,660.0,120.0,0.0,120.0,0.0
JMAN_2482735,2023-02-17,936.0,1788.0,852.0,0.0,0.0,564.0
JMAN_9020327,2023-01-13,22056.0,22056.0,0.0,0.0,0.0,0.0
JMAN_9898535,2023-02-10,60.0,10591.926642995482,-60.0,0.0,0.0,-60.0
JMAN_17656192,2023-02-10,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2476133,2023-01-20,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_9002159,2023-03-24,16688.76,17094.48,0.0,405.72,0.0,0.0
JMAN_2293551,2023-03-31,2229.36,2283.6,0.0,54.24,0.0,0.0
JMAN_9008366,2023-02-17,64938.0,42630.12,-23565.72,1257.84,-19522.512,0.0
JMAN_2481177,2023-03-17,62042.4,62042.4,0.0,0.0,0.0,0.0
JMAN_18341492,2023-02-24,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_2467010,2023-02-17,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2464269,2023-02-10,4639.68,10591.926642995482,-4640.28,0.6,-1329.84,-2778.48
JMAN_12581551,2023-02-24,816.0,1224.0,408.0,0.0,408.0,0.0
JMAN_9970803,2023-01-06,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_9181146,2023-01-13,912.0,912.0,0.0,0.0,0.0,-912.0
JMAN_2402232,2023-01-27,77187.0,62472.12,-15287.4,572.52,-15287.4,0.0
JMAN_13010076,2023-01-20,35208.0,38322.24,0.0,3114.24,0.0,0.0
JMAN_10445041,2023-03-03,4752.0,4752.0,0.0,0.0,0.0,0.0
JMAN_18362857,2023-03-24,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2475275,2023-02-03,649.44,661.92,0.0,12.48,0.0,0.0
JMAN_9008188,2023-02-24,1500.0,10591.926642995482,-1500.0,0.0,0.0,-1500.0
JMAN_9056184,2023-03-17,1800.0,300.0,-1500.0,0.0,-1500.0,0.0
JMAN_2421258,2023-01-13,321.6,10591.926642995482,-321.6,0.0,0.0,-321.6
JMAN_9017463,2023-02-03,432.0,432.0,0.0,0.0,0.0,0.0
JMAN_14360401,2023-02-24,11673.36,10591.926642995482,-11977.32,303.96,0.0,-11977.32
JMAN_10601345,2023-01-13,2784.0,2784.0,0.0,0.0,0.0,0.0
JMAN_9019035,2023-01-20,1308.0,1668.0,360.0,0.0,0.0,0.0
JMAN_9000609,2023-01-06,14451.0,11765.16,-3236.04,550.2,-1758.384,0.0
JMAN_9393166,2023-03-17,1140.0,1380.0,240.0,0.0,0.0,0.0
JMAN_9026067,2023-01-13,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2374491,2023-02-17,4040.04,5228.04,1188.0,0.0,1010.01,0.0
JMAN_9345011,2023-03-17,74088.0,26400.0,-47688.0,0.0,-50568.0,0.0
JMAN_10744386,2023-02-03,900.0,917.52,0.0,17.52,0.0,0.0
JMAN_9016506,2023-01-06,8452.08,8550.84,0.0,98.76,0.0,0.0
JMAN_2436197,2023-03-10,130.68,137.04,0.0,6.36,0.0,0.0
JMAN_9575933,2023-02-24,6750.0,7222.8,472.8,0.0,0.0,0.0
JMAN_9042096,2023-03-17,10692.0,13068.0,2376.0,0.0,2376.0,0.0
JMAN_9327351,2023-01-06,3528.0,3528.0,0.0,0.0,0.0,0.0
JMAN_2479425,2023-01-06,9000.0,9000.0,0.0,0.0,0.0,0.0
JMAN_10951284,2023-03-24,36828.0,36828.0,0.0,0.0,0.0,0.0
JMAN_9086113,2023-03-03,1152.0,1152.0,0.0,3528.96,0.0,0.0
JMAN_9021253,2023-01-27,4788.0,4788.0,0.0,0.0,0.0,0.0
JMAN_2481325,2023-01-13,2940.0,2940.0,0.0,0.0,0.0,0.0
JMAN_2446956,2023-03-24,2160.0,708.0,-1452.0,0.0,-600.0,-1260.0
JMAN_10739656,2023-02-03,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2390976,2023-02-24,684.0,684.0,0.0,0.0,0.0,0.0
JMAN_9026515,2023-03-24,852.0,1008.0,156.0,0.0,0.0,0.0
JMAN_2469088,2023-03-10,5364.0,5364.0,0.0,0.0,0.0,0.0
JMAN_9008538,2023-02-03,6363.96,6487.2,0.0,123.24,0.0,0.0
JMAN_9003121,2023-01-13,75600.0,75600.0,0.0,0.0,0.0,0.0
JMAN_18139241,2023-01-06,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_12672269,2023-02-10,480255.36,501503.64,0.0,41841.72,0.0,0.0
JMAN_18057083,2023-02-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9824831,2023-02-10,24199.56,10591.926642995482,-24199.56,0.0,0.0,-24199.56
JMAN_9221334,2023-03-24,32940.0,32940.0,0.0,0.0,0.0,0.0
JMAN_9754365,2023-03-24,3168.0,3528.0,360.0,0.0,0.0,0.0
JMAN_18410407,2023-02-10,840.0,840.0,0.0,0.0,0.0,0.0
JMAN_2480262,2023-01-06,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_2480262,2023-03-31,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_9034877,2023-02-10,1788.0,1788.0,0.0,0.0,0.0,0.0
JMAN_11678347,2023-02-03,1896.0,2844.0,948.0,0.0,948.0,0.0
JMAN_10429945,2023-03-24,192000.0,346500.0,154500.0,0.0,73850.40287,0.0
JMAN_2456399,2023-03-31,11548.2,13016.4,909.72,558.48,0.0,909.72
JMAN_2331004,2023-01-27,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_9970803,2023-02-10,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_2402232,2023-01-06,77187.0,62472.12,-15287.4,572.52,-15287.4,0.0
JMAN_9814943,2023-01-06,30960.0,30960.0,0.0,0.0,0.0,0.0
JMAN_9021253,2023-02-10,4788.0,4788.0,0.0,0.0,0.0,0.0
JMAN_9384676,2023-02-03,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_2481501,2023-02-17,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9031290,2023-03-31,1500.0,1500.0,0.0,0.0,0.0,0.0
JMAN_9018253,2023-02-10,3354.24,3502.68,0.0,148.44,0.0,0.0
JMAN_2448495,2023-03-24,63.72,65.28,0.0,1.56,0.0,0.0
JMAN_9002816,2023-01-06,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9005620,2023-03-24,1608.0,1824.0,216.0,0.0,0.0,0.0
JMAN_18410811,2023-01-20,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_15755482,2023-02-17,4500.0,8940.0,4440.0,0.0,3288.0,0.0
JMAN_9047552,2023-03-03,560.52,648.72,66.24,21.96,0.0,0.0
JMAN_18409541,2023-01-20,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_18278560,2023-01-27,1044.0,1044.0,0.0,0.0,0.0,0.0
JMAN_2482911,2023-01-27,6144.0,6144.0,0.0,0.0,0.0,0.0
JMAN_9208635,2023-03-17,4704.0,10591.926642995482,-4704.0,0.0,0.0,-4704.0
JMAN_10690366,2023-01-06,9000.0,10591.926642995482,-9000.0,0.0,0.0,-9000.0
JMAN_9017319,2023-02-17,1980.0,2508.0,528.0,0.0,0.0,0.0
JMAN_2357251,2023-01-06,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_10445041,2023-01-13,4752.0,4752.0,0.0,0.0,0.0,0.0
JMAN_2438486,2023-01-20,1518.0,1535.76,0.0,17.76,0.0,0.0
JMAN_16087982,2023-02-24,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2446890,2023-03-24,432.0,528.0,96.0,0.0,0.0,0.0
JMAN_9121993,2023-01-06,40362.0,40362.0,0.0,0.0,0.0,0.0
JMAN_9811811,2023-01-27,14364.0,14364.0,0.0,0.0,0.0,0.0
JMAN_9552552,2023-02-17,2389.8,10591.926642995482,-2389.8,0.0,0.0,-2389.8
JMAN_2429874,2023-02-17,1773.12,1851.6,0.0,78.48,0.0,0.0
JMAN_2468132,2023-03-17,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_12647035,2023-02-17,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9014565,2023-02-24,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2481216,2023-02-24,7757.52,8100.84,0.0,343.32,0.0,0.0
JMAN_2470977,2023-01-20,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_9096433,2023-01-27,12853.32,19133.4,5715.84,564.24,0.0,0.0
JMAN_9059722,2023-02-17,59400.0,59400.0,0.0,0.0,0.0,0.0
JMAN_2452339,2023-02-24,64.92,66.24,0.0,1.32,0.0,0.0
JMAN_2449307,2023-02-10,756.0,1056.0,300.0,0.0,108.0,0.0
JMAN_9027381,2023-03-10,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_2446740,2023-02-17,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_2475116,2023-03-10,852.0,828.0,-24.0,0.0,0.0,-144.0
JMAN_2458897,2023-02-03,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18057083,2023-02-17,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9471063,2023-02-03,4500.0,3576.0,-924.0,0.0,0.0,3000.0
JMAN_9309647,2023-01-27,19488.0,22272.0,2784.0,0.0,2784.0,0.0
JMAN_9038779,2023-01-20,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_2393214,2023-01-13,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2481883,2023-02-17,2616.0,3336.0,720.0,0.0,0.0,0.0
JMAN_2460628,2023-01-13,6367.92,6442.44,0.0,74.52,0.0,0.0
JMAN_9345011,2023-02-17,74088.0,26400.0,-47688.0,0.0,-50568.0,0.0
JMAN_2464071,2023-01-27,1008.0,1008.0,0.0,0.0,0.0,0.0
JMAN_9023808,2023-03-17,720.0,720.0,0.0,0.0,0.0,0.0
JMAN_9018227,2023-02-03,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_9524662,2023-02-10,4597.56,10591.926642995482,-4612.68,15.12,-1541.16,-3071.52
JMAN_9023687,2023-01-13,1200.0,1200.0,0.0,0.0,0.0,0.0
JMAN_18409532,2023-03-24,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_18410841,2023-01-20,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9014120,2023-03-03,842.52,1944.24,1028.64,73.08,437.4,0.0
JMAN_9492699,2023-03-03,20656.08,24379.68,2345.04,1378.56,2344.96,0.0
JMAN_2457657,2023-01-20,392.16,272.88,-133.08,13.8,-133.0,0.0
JMAN_9420806,2023-02-03,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_9037385,2023-03-24,1800.0,1800.0,0.0,0.0,0.0,0.0
JMAN_18311051,2023-01-06,1392.0,1392.0,0.0,0.0,0.0,0.0
JMAN_10355825,2023-03-24,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2472663,2023-03-24,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9002897,2023-01-06,5094.36,5154.0,0.0,59.64,0.0,0.0
JMAN_18410807,2023-01-27,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_9027462,2023-02-24,19224.0,23652.0,4428.0,0.0,0.0,0.0
JMAN_2463558,2023-01-20,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_2481280,2023-03-24,816.0,816.0,0.0,0.0,0.0,0.0
JMAN_2465892,2023-03-10,18432.0,18432.0,0.0,0.0,0.0,0.0
JMAN_10177857,2023-01-27,31273.56,31639.56,0.0,366.0,0.0,0.0
JMAN_12085153,2023-03-31,5737.8,7535.76,1516.2,281.76,0.0,0.0
